detailedaddress,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,prefecture_id,prefecture_name,county_id,county_name,township_id,township_name,addresslevel,id,name,road_id,road_name,village_id,village_name,block_id,block_name,building_id,building_name,unit_id,unit_name,floor_id,floor_name,door_id,door_name,名字,对错,描述,类型
杭州市淳安县威坪镇叶家村光辉111号1楼,nan,杭州市,淳安县,威坪镇,叶家村, ,,\N光辉,,111号,,1楼,\N\N,2,杭州市,23,淳安县,148,威坪镇,6,55724397,1楼,17643,叶家村,\N,\N,55715095,光辉,55724396,111号,\N,\N,55724397,1楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇马路村余岭村农居点1幢1-1单元1楼,nan,杭州市,淳安县,千岛湖镇,马路村, ,,余岭村 农居点,,,1单元,1楼,1-\N,2,杭州市,23,淳安县,144,千岛湖镇,6,59581609,1楼,18300,马路村,58892838,余岭村,59566032,农居点,59566036,1幢,59581608,1-1单元,59581609,1楼,\N,\N,陈朗,错误,幢消失building_name回填消失,算法问题，building_name使用replace而不是cat
杭州市淳安县威坪镇湖滨路湖滨商业街小区5幢1单元3楼302,nan,杭州市,淳安县,威坪镇,,湖滨路,,湖滨商业街小区 \N,,5幢,1单元,3楼,302,2,杭州市,23,淳安县,148,威坪镇,7,50158887,302,140594,湖滨路,50158655,湖滨商业街小区,\N,\N,50158857,5幢,50158858,1单元,50158865,3楼,50158887,302,陈朗,正确,,
杭州市淳安县威坪镇湖滨路湖滨商业街二期1幢1单元3楼,nan,杭州市,淳安县,威坪镇,,湖滨路,,\N湖滨商业街,2期,1幢,1单元,3楼,\N,2,杭州市,23,淳安县,148,威坪镇,6,77770021,3楼,140594,湖滨路,\N,\N,77379726,湖滨商业街二期,77760822,1幢,77760844,1单元,77770021,3楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇睦州大道东方海岸7幢1单元10楼1003室（集团高价值）,nan,杭州市,淳安县,千岛湖镇,,睦州大道,,东方海岸\N,,7幢,1单元,10楼,1003室（集团高价值）,2,杭州市,23,淳安县,144,千岛湖镇,7,107485294,1003室（集团高价值）,40575632,睦州大道,71881372,东方海岸,\N,\N,71885901,7幢,71885909,1单元,71887510,10楼,107485294,1003室（集团高价值）,陈朗,正确,,
杭州市淳安县千岛湖镇李家坞社区风暴巷小区8幢1单元202室,nan,杭州市,淳安县,千岛湖镇,李家坞社区, ,,风暴巷小区 \N,,8幢,1单元,\N,202室,2,杭州市,23,淳安县,144,千岛湖镇,7,62538952,202室,2522162,李家坞社区,30762287,风暴巷小区,\N,\N,62538223,8幢,62538939,1单元,\N,\N,62538952,202室,陈朗,正确,,
杭州市淳安县临岐镇右源村小川自然村40号外墙,nan,杭州市,淳安县,临岐镇,右源村, ,,小川自然村 \N,,40号,,\N,\N外墙,2,杭州市,23,淳安县,5146,临岐镇,7,115612297,外墙,56804480,右源村,115611973,小川自然村,\N,\N,115612296,40号,\N,\N,\N,\N,115612297,外墙,陈朗,正确,,
杭州市淳安县千岛湖镇施家塘社区初阳小区2幢1单元1楼2-1号车库,nan,杭州市,淳安县,千岛湖镇,施家塘社区, ,,初阳小区 \N,,2幢,1单元,1楼,2-1号车库,2,杭州市,23,淳安县,144,千岛湖镇,7,40385542,2-1号车库,2525366,施家塘社区,2525368,初阳小区,\N,\N,5548028,2幢,5550632,1单元,40385353,1楼,40385542,2-1号车库,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路近湖花苑20幢1单元6F601,nan,杭州市,淳安县,千岛湖镇,,阳光路,,近湖花苑\N,,20幢,1单元,6F,601,2,杭州市,23,淳安县,144,千岛湖镇,7,121183914,601,17063,阳光路,113722089,近湖花苑,\N,\N,121180776,20幢,121180784,1单元,121183913,6F,121183914,601,陈朗,正确,,
杭州市淳安县千岛湖镇涌金路坪家坞村王光演-1号4楼403室,nan,杭州市,淳安县,千岛湖镇,,涌金路,1号,坪家坞村 \N,,王光演-1号,,4楼,王光演-\N403室,2,杭州市,23,淳安县,144,千岛湖镇,7,61492981,403室,39288295,涌金路,61485475,坪家坞村,\N,\N,61492904,王光演-1号,\N,\N,61492948,4楼,61492981,403室,陈朗,错误,building_name二次回填且回填错误（13级）,算法问题，没有将grade_10中的号剔除，且从grade_13中取号的时候没有将连字符加入正则
杭州市淳安县千岛湖镇西园社区新安大街66幢4单元1F102室,nan,杭州市,淳安县,千岛湖镇,西园社区, 新安大街,, \N,,66幢,4单元,1F,102室,2,杭州市,23,淳安县,144,千岛湖镇,7,112356408,102室,112275944,西园社区,112276030,新安大街,\N,\N,112350379,66幢,112350380,4单元,112356405,1F,112356408,102室,陈朗,正确,,
杭州市淳安县千岛湖镇明珠路348号商住楼2F,nan,杭州市,淳安县,千岛湖镇,,明珠路,,商住楼,,\N,,2F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76811438,2F,2201693,明珠路,76810474,348号,76811437,商住楼,\N,\N,\N,\N,76811438,2F,\N,\N,陈朗,正确,,
杭州市淳安县汾口镇云林村125号（聚集小区）,nan,杭州市,淳安县,汾口镇,云林村, ,,\N\N125号（聚集小区,,,,\N,）\N\N,2,杭州市,23,淳安县,133,汾口镇,4,106791459,125号（聚集小区）,18076,云林村,\N,\N,\N,\N,106791459,125号（聚集小区）,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县鸠坑乡中联村项家自然村22号（集团高价值）,nan,杭州市,淳安县,鸠坑乡,中联村, ,,项家自然村 \N,,22号,,\N,（集团高价值）\N\N,2,杭州市,23,淳安县,139,鸠坑乡,4,106697341,22号（集团高价值）,47007027,中联村,105083453,项家自然村,\N,\N,106697341,22号（集团高价值）,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县宋村乡白云溪村桐树湾自然村方长香,nan,杭州市,淳安县,宋村乡,白云溪村, ,,桐树湾自然村 \N,,,,\N,\N\N方长香,2,杭州市,23,淳安县,146,宋村乡,7,89112398,方长香,56805842,白云溪村,89107474,桐树湾自然村,\N,\N,\N,\N,\N,\N,\N,\N,89112398,方长香,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路15号阳光农民自产自销瓜果市场1F21号,nan,杭州市,淳安县,千岛湖镇,,阳光路,21号,阳光农民自产自销瓜果市场,,\N,,1F, ,2,杭州市,23,淳安县,144,千岛湖镇,7,76714663,21号,17063,阳光路,43205400,15号,76714594,阳光农民自产自销瓜果市场,\N,\N,\N,\N,76714595,1F,76714663,21号,陈朗,正确,,
杭州市淳安县千岛湖镇阳光路3005,nan,杭州市,淳安县,千岛湖镇,,阳光路,,\N\N,,\N,,\N,3005,2,杭州市,23,淳安县,144,千岛湖镇,7,19325963,3005,17063,阳光路,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19325963,3005,陈朗,正确,,
杭州市淳安县汾口镇杨翠路新民巷26-2号2楼203室,nan,杭州市,淳安县,汾口镇,,杨翠路新民巷,2号, \N,,26-2号,,2楼,26-\N203室,2,杭州市,23,淳安县,133,汾口镇,7,100902677,203室,8013321,杨翠路,100897287,新民巷,\N,\N,100897315,26-2号,\N,\N,100902670,2楼,100902677,203室,陈朗,错误,building_name二次回填且回填错误（13级）,算法问题，没有将grade_10中的号剔除，且从grade_13中取号的时候没有将连字符加入正则
杭州市淳安县千岛湖镇秀水街1177号商务楼1F1548,nan,杭州市,淳安县,千岛湖镇,,秀水街,,商务楼,,\N,,1F,1548,2,杭州市,23,淳安县,144,千岛湖镇,7,100178328,1548,24637489,秀水街,76693408,1177号,99017513,商务楼,\N,\N,\N,\N,99017516,1F,100178328,1548,陈朗,正确,,
杭州市淳安县千岛湖镇火炉尖社区行岗路25幢1单元202室,nan,杭州市,淳安县,千岛湖镇,火炉尖社区, 行岗路,, \N,,25幢,1单元,\N,202室,2,杭州市,23,淳安县,144,千岛湖镇,7,5576756,202室,2525867,火炉尖社区,4114879,行岗路,\N,\N,5576750,25幢,5576751,1单元,\N,\N,5576756,202室,陈朗,正确,,
杭州市淳安县文昌镇文昌村106号,nan,杭州市,淳安县,文昌镇,文昌村, ,,\N\N,,106号,,\N,\N\N,2,杭州市,23,淳安县,149,文昌镇,7,22709738,106号,20215,文昌村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,22709738,106号,陈朗,正确,,
杭州市淳安县千岛湖镇望湖社区茶苑小区17幢1单元15楼1502（集团高价值）,nan,杭州市,淳安县,千岛湖镇,望湖社区, ,,茶苑小区 \N,,17幢,1单元,15楼,1502（集团高价值）,2,杭州市,23,淳安县,144,千岛湖镇,7,107482042,1502（集团高价值）,2526157,望湖社区,63536591,茶苑小区,\N,\N,63537463,17幢,63537464,1单元,63537536,15楼,107482042,1502（集团高价值）,陈朗,正确,,
杭州市淳安县千岛湖镇南苑社区宋家坞百城公寓302室,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,宋家坞\N百城公寓,,,,\N,\N302室,2,杭州市,23,淳安县,144,千岛湖镇,7,18113623,302室,2384829,南苑社区,18113276,宋家坞,\N,\N,18113635,百城公寓,\N,\N,\N,\N,18113623,302室,陈朗,正确,,
杭州市淳安县千岛湖镇新安西路新安西路19幢3单元301室,nan,杭州市,淳安县,千岛湖镇,,新安西路新安西路,, \N,,19幢,3单元,\N,301室,2,杭州市,23,淳安县,144,千岛湖镇,7,1534699,301室,141150,新安西路,141161,新安西路,\N,\N,1534087,19幢,1534698,3单元,\N,\N,1534699,301室,陈朗,正确,,
杭州市淳安县屏门乡将坑村下湾口自然村19号（集团高价值）,nan,杭州市,淳安县,屏门乡,将坑村, ,,下湾口自然村 \N,,19号,,\N,\N（集团高价值）,2,杭州市,23,淳安县,143,屏门乡,7,106635548,（集团高价值）,17381,将坑村,87756711,下湾口自然村,\N,\N,87763811,19号,\N,\N,\N,\N,106635548,（集团高价值）,陈朗,正确,,
杭州市淳安县千岛湖镇南苑社区南苑新村小区南苑新村小区南山大街109幢105号代销点,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,南苑新村小区 \N南苑新村,,小区南山大街109幢105号代销点,,\N,105号代销点小区南山大街\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,2541675,南苑新村小区南山大街109幢105号代销点,2384829,南苑社区,2525875,南苑新村小区,\N,\N,2541675,南苑新村小区南山大街109幢105号代销点,\N,\N,\N,\N,\N,\N,陈朗,错误,分词错误 街应填到grade_6 号应填到grade_7,算法问题，待优化
杭州市淳安县姜家镇淳开线长烈村8号,nan,杭州市,淳安县,姜家镇,,淳开线,,长烈村 \N,,8号,,\N,\N\N,2,杭州市,23,淳安县,136,姜家镇,4,55970398,8号,55930218,淳开线,55964924,长烈村,\N,\N,55970398,8号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县中洲镇樟村念柴坞村28号,nan,杭州市,淳安县,中洲镇,樟村, ,,念柴坞村 \N,,28号,,\N,\N\N,2,杭州市,23,淳安县,152,中洲镇,4,99763141,28号,8546315,樟村,99756968,念柴坞村,\N,\N,99763141,28号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县梓桐镇常宁村179-1号,nan,杭州市,淳安县,梓桐镇,常宁村, ,,\N\N,,1号,,\N,179-\N\N,2,杭州市,23,淳安县,153,梓桐镇,4,66094921,179-1号,7930264,常宁村,\N,\N,\N,\N,66094921,179-1号,\N,\N,\N,\N,\N,\N,陈朗,错误,building_name回填错误,算法问题，从grade_13中取号的时候没有加上连字符
杭州市淳安县梓桐镇慈溪村19-1号,nan,杭州市,淳安县,梓桐镇,慈溪村, ,,\N\N,,1号,,\N,19-\N\N,2,杭州市,23,淳安县,153,梓桐镇,4,73789515,19-1号,56805767,慈溪村,\N,\N,\N,\N,73789515,19-1号,\N,\N,\N,\N,\N,\N,陈朗,错误,building_name回填错误,算法问题，从grade_13中取号的时候没有加上连字符
杭州市淳安县临岐镇复兴街景月湾小区12幢1单元3楼301,nan,杭州市,淳安县,临岐镇,,复兴街,,景月湾小区 \N,,12幢,1单元,3楼,301,2,杭州市,23,淳安县,5146,临岐镇,7,60776025,301,7640440,复兴街,60774585,景月湾小区,\N,\N,60775066,12幢,60775067,1单元,60776024,3楼,60776025,301,陈朗,正确,,
杭州市淳安县千岛湖镇红山路64号,nan,杭州市,淳安县,千岛湖镇,,红山路,,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,76522555,64号,76522463,红山路,76522555,64号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇排岭南路杉柏山庄1幢1单元,nan,杭州市,淳安县,千岛湖镇,,排岭南路,,杉柏山庄\N,,1幢,1单元,\N,\N,2,杭州市,23,淳安县,144,千岛湖镇,5,111445298,1单元,17066,排岭南路,111445290,杉柏山庄,\N,\N,111445297,1幢,111445298,1单元,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县威坪镇新联村朱家31号,nan,杭州市,淳安县,威坪镇,新联村, ,,朱家\N,,31号,,\N,\N\N,2,杭州市,23,淳安县,148,威坪镇,4,64257323,31号,17623,新联村,64257079,朱家,\N,\N,64257323,31号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县宋村乡白云溪村桐树湾自然村60号（集团高价值）,nan,杭州市,淳安县,宋村乡,白云溪村, ,,桐树湾自然村 \N,,60号,,\N,（集团高价值）\N\N,2,杭州市,23,淳安县,146,宋村乡,4,106655250,60号（集团高价值）,56805842,白云溪村,89107474,桐树湾自然村,\N,\N,106655250,60号（集团高价值）,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇南景路绿园新村43幢1单元502室,nan,杭州市,淳安县,千岛湖镇,,南景路,,绿园新村 \N,,43幢,1单元,\N,502室,2,杭州市,23,淳安县,144,千岛湖镇,7,52690157,502室,17483984,南景路,17483985,绿园新村,\N,\N,52689444,43幢,52690122,1单元,\N,\N,52690157,502室,陈朗,正确,,
杭州市淳安县威坪镇兴华街143号1F,nan,杭州市,淳安县,威坪镇,,兴华街,,\N,,\N,,1F, ,2,杭州市,23,淳安县,148,威坪镇,6,77369350,1F,7324767,兴华街,77369349,143号,\N,\N,\N,\N,\N,\N,77369350,1F,\N,\N,陈朗,正确,,
杭州市淳安县姜家镇狮城路墨香湖居二期30幢2单元5层504室,nan,杭州市,淳安县,姜家镇,,狮城路,,墨香湖居,2期,30幢,2单元,5层,504室,2,杭州市,23,淳安县,136,姜家镇,7,118009305,504室,23519910,狮城路,57603802,墨香湖居,60787110,二期,60787111,30幢,60787185,2单元,118009303,5层,118009305,504室,陈朗,正确,,
杭州市淳安县宋村乡白云溪村庙畈自然村2号（集团高价值）,nan,杭州市,淳安县,宋村乡,白云溪村, ,,庙畈自然村 \N,,2号,,\N,（集团高价值）\N\N,2,杭州市,23,淳安县,146,宋村乡,4,106655361,2号（集团高价值）,56805842,白云溪村,88999162,庙畈自然村,\N,\N,106655361,2号（集团高价值）,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇淡竹村淡竹59号,nan,杭州市,淳安县,千岛湖镇,淡竹村, ,,淡竹\N,,59号,,\N,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,82156445,59号,18122,淡竹村,82146981,淡竹,\N,\N,82156445,59号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县汾口镇翠新街51号3F,nan,杭州市,淳安县,汾口镇,,翠新街,,\N,,\N,,3F, ,2,杭州市,23,淳安县,133,汾口镇,6,72142941,3F,140615,翠新街,69103012,51号,\N,\N,\N,\N,\N,\N,72142941,3F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇新北社区新北14幢1单元302室,nan,杭州市,淳安县,千岛湖镇,新北社区, ,,新北\N,,14幢,,\N,302室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,2526794,14幢1单元302室,2521923,新北社区,2526778,新北,\N,\N,2526794,14幢1单元302室,\N,\N,\N,\N,\N,\N,陈朗,错误,单元消失,算法问题，使用的是replace而不是cat
杭州市淳安县千岛湖镇环湖北路中梁悦府26幢8F,nan,杭州市,淳安县,千岛湖镇,,环湖北路,,中梁悦府\N,,26幢,,8F,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,112378549,8F,8693848,环湖北路,112374427,中梁悦府,\N,\N,112374481,26幢,\N,\N,112378549,8F,\N,\N,陈朗,正确,,
杭州市淳安县威坪镇洪圻村洪圻66号1楼,nan,杭州市,淳安县,威坪镇,洪圻村, ,,洪圻\N,,66号,,1楼,\N\N,2,杭州市,23,淳安县,148,威坪镇,6,58058130,1楼,17653,洪圻村,58045884,洪圻,\N,\N,58058129,66号,\N,\N,58058130,1楼,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇排岭南路火炉尖社区89号1幢2单元404室,nan,杭州市,淳安县,千岛湖镇,,排岭南路,89号,火炉尖社区\N,,89号1幢,2单元,\N,404室,2,杭州市,23,淳安县,144,千岛湖镇,7,42800660,404室,17066,排岭南路,4121152,火炉尖社区,\N,\N,42800539,89号1幢,42800540,2单元,\N,\N,42800660,404室,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县千岛湖镇望湖社区茶苑小区30幢1单元12楼1204（集团高价值）,nan,杭州市,淳安县,千岛湖镇,望湖社区, ,,茶苑小区 \N,,30幢,1单元,12楼,1204（集团高价值）,2,杭州市,23,淳安县,144,千岛湖镇,7,107480165,1204（集团高价值）,2526157,望湖社区,63536591,茶苑小区,\N,\N,63539212,30幢,63539213,1单元,63539269,12楼,107480165,1204（集团高价值）,陈朗,正确,,
杭州市淳安县千岛湖镇环湖北路598号千岛湖滨江希尔顿度假酒店4号楼3F,nan,杭州市,淳安县,千岛湖镇,,环湖北路,,千岛湖滨江希尔顿度假酒店,,4幢,,3F, \N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,76592056,3F,8693848,环湖北路,9690203,598号,76592000,千岛湖滨江希尔顿度假酒店,76592051,4号楼,\N,\N,76592056,3F,\N,\N,陈朗,正确,,
杭州市淳安县威坪镇五星村英石下自然村157号（集团高价值）,nan,杭州市,淳安县,威坪镇,五星村, ,,英石下自然村 \N,,157号,,,\N（集团高价值）\N,2,杭州市,23,淳安县,148,威坪镇,6,108778451,（集团高价值）,17619,五星村,101061438,英石下自然村,\N,\N,101062575,157号,\N,\N,108778451,（集团高价值）,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇集贤路淳安县公安局森林警察大队3F,nan,杭州市,淳安县,千岛湖镇,,集贤路,,\N淳安县公安局森林警察大队,,\N,,3F,,2,杭州市,23,淳安县,144,千岛湖镇,6,76578554,3F,76578496,集贤路,\N,\N,76578551,淳安县公安局森林警察大队,\N,\N,\N,\N,76578554,3F,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇周坑村甘山村56号,nan,杭州市,淳安县,千岛湖镇,周坑村, ,,甘山村 \N,,56号,,\N,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,75764998,56号,18096,周坑村,75683131,甘山村,\N,\N,75764998,56号,\N,\N,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县姜家镇银峰路33幢2单元204,nan,杭州市,淳安县,姜家镇,,银峰路,,\N\N,,33幢,2单元,\N,204,2,杭州市,23,淳安县,136,姜家镇,7,52571252,204,33459120,银峰路,\N,\N,\N,\N,52571210,33幢,52571246,2单元,\N,\N,52571252,204,陈朗,正确,,
杭州市淳安县千岛湖镇康盛路康盛花园12幢3单元106室（集团高价值）,nan,杭州市,淳安县,千岛湖镇,,康盛路,,康盛花园\N,,12幢,3单元,\N,106室（集团高价值）,2,杭州市,23,淳安县,144,千岛湖镇,7,106601229,106室（集团高价值）,32906313,康盛路,54950298,康盛花园,\N,\N,60737727,12幢,60744357,3单元,\N,\N,106601229,106室（集团高价值）,陈朗,正确,,
杭州市淳安县千岛湖镇新安北路园林村6号3楼301,nan,杭州市,淳安县,千岛湖镇,,新安北路,6号,园林村 \N,,6号,,3楼,\N301,2,杭州市,23,淳安县,144,千岛湖镇,7,70023768,301,17053,新安北路,49823790,园林村,\N,\N,49824103,6号,\N,\N,70023767,3楼,70023768,301,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县宋村乡宋村1楼云港口上（新墙里）40号,nan,杭州市,淳安县,宋村乡,宋村, ,,\N\N,,40号,,1楼,\N\N云港口上（新墙里）,2,杭州市,23,淳安县,146,宋村乡,7,40013462,云港口上（新墙里）40号,80868760,宋村,\N,\N,\N,\N,\N,\N,\N,\N,40013407,1楼,40013462,云港口上（新墙里）40号,陈朗,正确,,
杭州市淳安县千岛湖镇排岭北路26号1单元1楼102室,nan,杭州市,淳安县,千岛湖镇,,排岭北路,26号,\N\N,,26号,1单元,1楼,102室,2,杭州市,23,淳安县,144,千岛湖镇,7,66370632,102室,17068,排岭北路,\N,\N,\N,\N,46379958,26号,66370626,1单元,66370627,1楼,66370632,102室,陈朗,错误,building_name二次回填,算法问题，没有剔除grade_10回填的号
杭州市淳安县临岐镇鱼市街78号鱼市街沿街商铺商住楼1幢3单元,nan,杭州市,淳安县,临岐镇,,鱼市街,,鱼市街沿街商铺商住楼,,1幢,3单元,\N, \N,2,杭州市,23,淳安县,5146,临岐镇,5,76951624,3单元,7642301,鱼市街,76951451,78号,76951452,鱼市街沿街商铺商住楼,76951577,1幢,76951624,3单元,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇新安大街12号商住楼2单元,nan,杭州市,淳安县,千岛湖镇,,新安大街,,商住楼,,\N,2单元,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,5,76798127,2单元,17055,新安大街,70706763,12号,76798066,商住楼,\N,\N,76798127,2单元,\N,\N,\N,\N,陈朗,正确,,
杭州市淳安县千岛湖镇龙门路茶厂安置小区19幢1单元15楼1502,nan,杭州市,淳安县,千岛湖镇,,龙门路,,茶厂安置小区 \N,,19幢,1单元,15楼,1502,2,杭州市,23,淳安县,144,千岛湖镇,7,54393228,1502,140602,龙门路,38722930,茶厂安置小区,\N,\N,54393110,19幢,54393111,1单元,54393226,15楼,54393228,1502,陈朗,正确,,
